# PC88Behavior 順序付き I/O 記録
#
# 記録しているのは OUT/IN の発生順・ポート番号・値・発行元PC(直前PC)・
# フレーム番号のみ。ROM の内容は含まない。
#
# メインCPUとサブCPUは別々のZ80として並行に走っており、互いの
# seq/frame を比較しても実際の前後関係にはならない。そのため
# 1本の列に混ぜず、CPUごとに節を分けて出す（メイン→サブの順）。
# 同一CPU内の節は seq の昇順＝発生順そのもの。

core      : $WORKDIR/vendor/quasi88-libretro/quasi88_libretro.dylib
rom-dir   : $PC88_REF_ROM_DIR
disk      : (なし)
frames    : 600

# main
# seq  frame  cpu   kind  port  value  pc
 14498    341  main  IN    0002   FF   32F3
 14499    341  main  IN    0001   FF   32F3
 14500    341  main  IN    0000   FF   32F3
 14501    341  main  OUT   00E4   FF   30F0
 14502    341  main  OUT   0031   19   E7FF
 14503    342  main  OUT   0031   19   E7F5
 14504    342  main  OUT   00E4   01   3088
 14505    342  main  OUT   0051   81   3092
 14506    342  main  OUT   0050   00   30A0
 14507    342  main  OUT   0050   06   30A6
 14508    342  main  IN    000B   FF   32F3
 14509    342  main  IN    000A   FF   32F3
 14510    342  main  IN    0009   FF   32F3
 14511    342  main  IN    0008   FF   32F3
 14512    342  main  IN    0007   FF   32F3
 14513    342  main  IN    0006   FF   32F3
 14514    342  main  IN    0005   FF   32F3
 14515    342  main  IN    0004   FF   32F3
 14516    342  main  IN    0003   FF   32F3
 14517    342  main  IN    0002   FF   32F3
 14518    342  main  IN    0001   FF   32F3
 14519    342  main  IN    0000   FF   32F3
 14520    342  main  OUT   00E4   FF   30F0
 14521    342  main  OUT   0031   19   E7FF
 14522    343  main  OUT   0031   19   E7F5
 14523    343  main  OUT   00E4   01   3088
 14524    343  main  OUT   0051   81   3092
 14525    343  main  OUT   0050   00   30A0
 14526    343  main  OUT   0050   06   30A6
 14527    343  main  IN    000B   FF   32F3
 14528    343  main  IN    000A   FF   32F3
 14529    343  main  IN    0009   FF   32F3
 14530    343  main  IN    0008   FF   32F3
 14531    343  main  IN    0007   FF   32F3
 14532    343  main  IN    0006   FF   32F3
 14533    343  main  IN    0005   FF   32F3
 14534    343  main  IN    0004   FF   32F3
 14535    343  main  IN    0003   FF   32F3
 14536    343  main  IN    0002   FF   32F3
 14537    343  main  IN    0001   FF   32F3
 14538    343  main  IN    0000   FF   32F3
 14539    343  main  OUT   00E4   FF   30F0
 14540    343  main  OUT   0031   19   E7FF
 14541    344  main  OUT   0031   19   E7F5
 14542    344  main  OUT   00E4   01   3088
 14543    344  main  OUT   0051   81   3092
 14544    344  main  OUT   0050   00   30A0
 14545    344  main  OUT   0050   06   30A6
 14546    344  main  IN    000B   FF   32F3
 14547    344  main  IN    000A   FF   32F3
 14548    344  main  IN    0009   FF   32F3
 14549    344  main  IN    0008   FF   32F3
 14550    344  main  IN    0007   FF   32F3
 14551    344  main  IN    0006   FF   32F3
 14552    344  main  IN    0005   FF   32F3
 14553    344  main  IN    0004   FF   32F3
 14554    344  main  IN    0003   FF   32F3
 14555    344  main  IN    0002   FF   32F3
 14556    344  main  IN    0001   FF   32F3
 14557    344  main  IN    0000   FF   32F3
 14558    344  main  OUT   00E4   FF   30F0
 14559    344  main  OUT   0031   19   E7FF
 14560    345  main  OUT   0031   19   E7F5
 14561    345  main  OUT   00E4   01   3088
 14562    345  main  OUT   0051   81   3092
 14563    345  main  OUT   0050   00   30A0
 14564    345  main  OUT   0050   06   30A6
 14565    345  main  IN    000B   FF   32F3
 14566    345  main  IN    000A   FF   32F3
 14567    345  main  IN    0009   FF   32F3
 14568    345  main  IN    0008   FF   32F3
 14569    345  main  IN    0007   FF   32F3
 14570    345  main  IN    0006   FF   32F3
 14571    345  main  IN    0005   FF   32F3
 14572    345  main  IN    0004   FF   32F3
 14573    345  main  IN    0003   FF   32F3
 14574    345  main  IN    0002   FF   32F3
 14575    345  main  IN    0001   FF   32F3
 14576    345  main  IN    0000   FF   32F3
 14577    345  main  OUT   00E4   FF   30F0
 14578    345  main  OUT   0031   19   E7FF
 14579    346  main  OUT   0031   19   E7F5
 14580    346  main  OUT   00E4   01   3088
 14581    346  main  OUT   0051   81   3092
 14582    346  main  OUT   0050   00   30A0
 14583    346  main  OUT   0050   06   30A6
 14584    346  main  IN    000B   FF   32F3
 14585    346  main  IN    000A   FF   32F3
 14586    346  main  IN    0009   FF   32F3
 14587    346  main  IN    0008   FF   32F3
 14588    346  main  IN    0007   FF   32F3
 14589    346  main  IN    0006   FF   32F3
 14590    346  main  IN    0005   FF   32F3
 14591    346  main  IN    0004   FF   32F3
 14592    346  main  IN    0003   FF   32F3
 14593    346  main  IN    0002   FF   32F3
 14594    346  main  IN    0001   FF   32F3
 14595    346  main  IN    0000   FF   32F3
 14596    346  main  OUT   00E4   FF   30F0
 14597    346  main  OUT   0031   19   E7FF
 14598    347  main  OUT   0031   19   E7F5
 14599    347  main  OUT   00E4   01   3088
 14600    347  main  OUT   0051   81   3092
 14601    347  main  OUT   0050   00   30A0
 14602    347  main  OUT   0050   06   30A6
 14603    347  main  IN    000B   FF   32F3
 14604    347  main  IN    000A   FF   32F3
 14605    347  main  IN    0009   FF   32F3
 14606    347  main  IN    0008   FF   32F3
 14607    347  main  IN    0007   FF   32F3
 14608    347  main  IN    0006   FF   32F3
 14609    347  main  IN    0005   FF   32F3
 14610    347  main  IN    0004   FF   32F3
 14611    347  main  IN    0003   FF   32F3
 14612    347  main  IN    0002   FF   32F3
 14613    347  main  IN    0001   FF   32F3
 14614    347  main  IN    0000   FF   32F3
 14615    347  main  OUT   00E4   FF   30F0
 14616    347  main  OUT   0031   19   E7FF
 14617    348  main  OUT   0031   19   E7F5
 14618    348  main  OUT   00E4   01   3088
 14619    348  main  OUT   0051   81   3092
 14620    348  main  OUT   0050   00   30A0
 14621    348  main  OUT   0050   06   30A6
 14622    348  main  IN    000B   FF   32F3
 14623    348  main  IN    000A   FF   32F3
 14624    348  main  IN    0009   FF   32F3
 14625    348  main  IN    0008   FF   32F3
 14626    348  main  IN    0007   FF   32F3
 14627    348  main  IN    0006   FF   32F3
 14628    348  main  IN    0005   FF   32F3
 14629    348  main  IN    0004   FF   32F3
 14630    348  main  IN    0003   FF   32F3
 14631    348  main  IN    0002   FF   32F3
 14632    348  main  IN    0001   FF   32F3
 14633    348  main  IN    0000   FF   32F3
 14634    348  main  OUT   00E4   FF   30F0
 14635    348  main  OUT   0031   19   E7FF
 14636    349  main  OUT   0031   19   E7F5
 14637    349  main  OUT   00E4   01   3088
 14638    349  main  OUT   0051   81   3092
 14639    349  main  OUT   0050   00   30A0
 14640    349  main  OUT   0050   06   30A6
 14641    349  main  IN    000B   FF   32F3
 14642    349  main  IN    000A   FF   32F3
 14643    349  main  IN    0009   FF   32F3
 14644    349  main  IN    0008   FF   32F3
 14645    349  main  IN    0007   FF   32F3
 14646    349  main  IN    0006   FF   32F3
 14647    349  main  IN    0005   FF   32F3
 14648    349  main  IN    0004   FF   32F3
 14649    349  main  IN    0003   FF   32F3
 14650    349  main  IN    0002   FF   32F3
 14651    349  main  IN    0001   FF   32F3
 14652    349  main  IN    0000   FF   32F3
 14653    349  main  OUT   00E4   FF   30F0
 14654    349  main  OUT   0031   19   E7FF
 14655    350  main  OUT   0031   19   E7F5
 14656    350  main  OUT   00E4   01   3088
 14657    350  main  OUT   0051   81   3092
 14658    350  main  OUT   0050   00   30A0
 14659    350  main  OUT   0050   06   30A6
 14660    350  main  IN    000B   FF   32F3
 14661    350  main  IN    000A   FF   32F3
 14662    350  main  IN    0009   FF   32F3
 14663    350  main  IN    0008   FF   32F3
 14664    350  main  IN    0007   FF   32F3
 14665    350  main  IN    0006   FF   32F3
 14666    350  main  IN    0005   FF   32F3
 14667    350  main  IN    0004   FF   32F3
 14668    350  main  IN    0003   FF   32F3
 14669    350  main  IN    0002   FF   32F3
 14670    350  main  IN    0001   FF   32F3
 14671    350  main  IN    0000   FF   32F3
 14672    350  main  OUT   00E4   FF   30F0
 14673    350  main  OUT   0031   19   E7FF
 14674    351  main  OUT   0031   19   E7F5
 14675    351  main  OUT   00E4   01   3088
 14676    351  main  OUT   0051   81   3092
 14677    351  main  OUT   0050   00   30A0
 14678    351  main  OUT   0050   06   30A6
 14679    351  main  IN    000B   FF   32F3
 14680    351  main  IN    000A   FF   32F3
 14681    351  main  IN    0009   FF   32F3
 14682    351  main  IN    0008   FF   32F3
 14683    351  main  IN    0007   FF   32F3
 14684    351  main  IN    0006   FF   32F3
 14685    351  main  IN    0005   FF   32F3
 14686    351  main  IN    0004   FF   32F3
 14687    351  main  IN    0003   FF   32F3
 14688    351  main  IN    0002   FF   32F3
 14689    351  main  IN    0001   FF   32F3
 14690    351  main  IN    0000   FF   32F3
 14691    351  main  OUT   00E4   FF   30F0
 14692    351  main  OUT   0031   19   E7FF
 14693    352  main  OUT   0031   19   E7F5
 14694    352  main  OUT   00E4   01   3088
 14695    352  main  OUT   0051   81   3092
 14696    352  main  OUT   0050   00   30A0
 14697    352  main  OUT   0050   06   30A6
 14698    352  main  IN    000B   FF   32F3
 14699    352  main  IN    000A   FF   32F3
 14700    352  main  IN    0009   FF   32F3
 14701    352  main  IN    0008   FF   32F3
 14702    352  main  IN    0007   FF   32F3
 14703    352  main  IN    0006   FF   32F3
 14704    352  main  IN    0005   FF   32F3
 14705    352  main  IN    0004   FF   32F3
 14706    352  main  IN    0003   FF   32F3
 14707    352  main  IN    0002   FF   32F3
 14708    352  main  IN    0001   FF   32F3
 14709    352  main  IN    0000   FF   32F3
 14710    352  main  OUT   00E4   FF   30F0
 14711    352  main  OUT   0031   19   E7FF
 14712    353  main  OUT   0031   19   E7F5
 14713    353  main  OUT   00E4   01   3088
 14714    353  main  OUT   0051   81   3092
 14715    353  main  OUT   0050   00   30A0
 14716    353  main  OUT   0050   06   30A6
 14717    353  main  IN    000B   FF   32F3
 14718    353  main  IN    000A   FF   32F3
 14719    353  main  IN    0009   FF   32F3
 14720    353  main  IN    0008   FF   32F3
 14721    353  main  IN    0007   FF   32F3
 14722    353  main  IN    0006   FF   32F3
 14723    353  main  IN    0005   FF   32F3
 14724    353  main  IN    0004   FF   32F3
 14725    353  main  IN    0003   FF   32F3
 14726    353  main  IN    0002   FF   32F3
 14727    353  main  IN    0001   FF   32F3
 14728    353  main  IN    0000   FF   32F3
 14729    353  main  OUT   00E4   FF   30F0
 14730    353  main  OUT   0031   19   E7FF
 14731    354  main  OUT   0031   19   E7F5
 14732    354  main  OUT   00E4   01   3088
 14733    354  main  OUT   0051   81   3092
 14734    354  main  OUT   0050   00   30A0
 14735    354  main  OUT   0050   06   30A6
 14736    354  main  IN    000B   FF   32F3
 14737    354  main  IN    000A   FF   32F3
 14738    354  main  IN    0009   FF   32F3
 14739    354  main  IN    0008   FF   32F3
 14740    354  main  IN    0007   FF   32F3
 14741    354  main  IN    0006   FF   32F3
 14742    354  main  IN    0005   FF   32F3
 14743    354  main  IN    0004   FF   32F3
 14744    354  main  IN    0003   FF   32F3
 14745    354  main  IN    0002   FF   32F3
 14746    354  main  IN    0001   FF   32F3
 14747    354  main  IN    0000   FF   32F3
 14748    354  main  OUT   00E4   FF   30F0
 14749    354  main  OUT   0031   19   E7FF
 14750    355  main  OUT   0031   19   E7F5
 14751    355  main  OUT   00E4   01   3088
 14752    355  main  OUT   0051   81   3092
 14753    355  main  OUT   0050   00   30A0
 14754    355  main  OUT   0050   06   30A6
 14755    355  main  IN    000B   FF   32F3
 14756    355  main  IN    000A   FF   32F3
 14757    355  main  IN    0009   FF   32F3
 14758    355  main  IN    0008   FF   32F3
 14759    355  main  IN    0007   FF   32F3
 14760    355  main  IN    0006   FF   32F3
 14761    355  main  IN    0005   FF   32F3
 14762    355  main  IN    0004   FF   32F3
 14763    355  main  IN    0003   FF   32F3
 14764    355  main  IN    0002   FF   32F3
 14765    355  main  IN    0001   FF   32F3
 14766    355  main  IN    0000   FF   32F3
 14767    355  main  OUT   00E4   FF   30F0
 14768    355  main  OUT   0031   19   E7FF
 14769    356  main  OUT   0031   19   E7F5
 14770    356  main  OUT   00E4   01   3088
 14771    356  main  OUT   0051   81   3092
 14772    356  main  OUT   0050   00   30A0
 14773    356  main  OUT   0050   06   30A6
 14774    356  main  IN    000B   FF   32F3
 14775    356  main  IN    000A   FF   32F3
 14776    356  main  IN    0009   FF   32F3
 14777    356  main  IN    0008   FF   32F3
 14778    356  main  IN    0007   FF   32F3
 14779    356  main  IN    0006   FF   32F3
 14780    356  main  IN    0005   FF   32F3
 14781    356  main  IN    0004   FF   32F3
 14782    356  main  IN    0003   FF   32F3
 14783    356  main  IN    0002   FF   32F3
 14784    356  main  IN    0001   FF   32F3
 14785    356  main  IN    0000   FF   32F3
 14786    356  main  OUT   00E4   FF   30F0
 14787    356  main  OUT   0031   19   E7FF
 14788    357  main  OUT   0031   19   E7F5
 14789    357  main  OUT   00E4   01   3088
 14790    357  main  OUT   0051   81   3092
 14791    357  main  OUT   0050   00   30A0
 14792    357  main  OUT   0050   06   30A6
 14793    357  main  IN    000B   FF   32F3
 14794    357  main  IN    000A   FF   32F3
 14795    357  main  IN    0009   FF   32F3
 14796    357  main  IN    0008   FF   32F3
 14797    357  main  IN    0007   FF   32F3
 14798    357  main  IN    0006   FF   32F3
 14799    357  main  IN    0005   FF   32F3
 14800    357  main  IN    0004   FF   32F3
 14801    357  main  IN    0003   FF   32F3
 14802    357  main  IN    0002   FF   32F3
 14803    357  main  IN    0001   FF   32F3
 14804    357  main  IN    0000   FF   32F3
 14805    357  main  OUT   00E4   FF   30F0
 14806    357  main  OUT   0031   19   E7FF
 14807    358  main  OUT   0031   19   E7F5
 14808    358  main  OUT   00E4   01   3088
 14809    358  main  OUT   0051   81   3092
 14810    358  main  OUT   0050   00   30A0
 14811    358  main  OUT   0050   06   30A6
 14812    358  main  IN    000B   FF   32F3
 14813    358  main  IN    000A   FF   32F3
 14814    358  main  IN    0009   FF   32F3
 14815    358  main  IN    0008   FF   32F3
 14816    358  main  IN    0007   FF   32F3
 14817    358  main  IN    0006   FF   32F3
 14818    358  main  IN    0005   FF   32F3
 14819    358  main  IN    0004   FF   32F3
 14820    358  main  IN    0003   FF   32F3
 14821    358  main  IN    0002   FF   32F3
 14822    358  main  IN    0001   FF   32F3
 14823    358  main  IN    0000   FF   32F3
 14824    358  main  OUT   00E4   FF   30F0
 14825    358  main  OUT   0031   19   E7FF
 14826    359  main  OUT   0031   19   E7F5
 14827    359  main  OUT   00E4   01   3088
 14828    359  main  OUT   0051   81   3092
 14829    359  main  OUT   0050   00   30A0
 14830    359  main  OUT   0050   06   30A6
 14831    359  main  IN    000B   FF   32F3
 14832    359  main  IN    000A   FF   32F3
 14833    359  main  IN    0009   FF   32F3
 14834    359  main  IN    0008   FF   32F3
 14835    359  main  IN    0007   FF   32F3
 14836    359  main  IN    0006   FF   32F3
 14837    359  main  IN    0005   FF   32F3
 14838    359  main  IN    0004   FF   32F3
 14839    359  main  IN    0003   FF   32F3
 14840    359  main  IN    0002   FF   32F3
 14841    359  main  IN    0001   FF   32F3
 14842    359  main  IN    0000   FF   32F3
 14843    359  main  OUT   00E4   FF   30F0
 14844    359  main  OUT   0031   19   E7FF
 14845    360  main  OUT   0031   19   E7F5
 14846    360  main  OUT   00E4   01   3088
 14847    360  main  OUT   0051   81   3092
 14848    360  main  OUT   0050   00   30A0
 14849    360  main  OUT   0050   06   30A6
 14850    360  main  IN    000B   FF   32F3
 14851    360  main  IN    000A   FF   32F3
 14852    360  main  IN    0009   FF   32F3
 14853    360  main  IN    0008   FF   32F3
 14854    360  main  IN    0007   FF   32F3
 14855    360  main  IN    0006   FF   32F3
 14856    360  main  IN    0005   FF   32F3
 14857    360  main  IN    0004   FF   32F3
 14858    360  main  IN    0003   FF   32F3
 14859    360  main  IN    0002   FF   32F3
 14860    360  main  IN    0001   FF   32F3
 14861    360  main  IN    0000   FF   32F3
 14862    360  main  OUT   00E4   FF   30F0
 14863    360  main  OUT   0031   19   E7FF
 14864    361  main  OUT   0031   19   E7F5
 14865    361  main  OUT   00E4   01   3088
 14866    361  main  OUT   0051   81   3092
 14867    361  main  OUT   0050   00   30A0
 14868    361  main  OUT   0050   06   30A6
 14869    361  main  IN    000B   FF   32F3
 14870    361  main  IN    000A   FF   32F3
 14871    361  main  IN    0009   FF   32F3
 14872    361  main  IN    0008   FF   32F3
 14873    361  main  IN    0007   FF   32F3
 14874    361  main  IN    0006   FF   32F3
 14875    361  main  IN    0005   FF   32F3
 14876    361  main  IN    0004   FF   32F3
 14877    361  main  IN    0003   FF   32F3
 14878    361  main  IN    0002   FF   32F3
 14879    361  main  IN    0001   FF   32F3
 14880    361  main  IN    0000   FF   32F3
 14881    361  main  OUT   00E4   FF   30F0
 14882    361  main  OUT   0031   19   E7FF
 14883    362  main  OUT   0031   19   E7F5
 14884    362  main  OUT   00E4   01   3088
 14885    362  main  OUT   0051   81   3092
 14886    362  main  OUT   0050   00   30A0
 14887    362  main  OUT   0050   06   30A6
 14888    362  main  IN    000B   FF   32F3
 14889    362  main  IN    000A   FF   32F3
 14890    362  main  IN    0009   FF   32F3
 14891    362  main  IN    0008   FF   32F3
 14892    362  main  IN    0007   FF   32F3
 14893    362  main  IN    0006   FF   32F3
 14894    362  main  IN    0005   FF   32F3
 14895    362  main  IN    0004   FF   32F3
 14896    362  main  IN    0003   FF   32F3
 14897    362  main  IN    0002   FF   32F3
 14898    362  main  IN    0001   FF   32F3
 14899    362  main  IN    0000   FF   32F3
 14900    362  main  OUT   00E4   FF   30F0
 14901    362  main  OUT   0031   19   E7FF
 14902    363  main  OUT   0031   19   E7F5
 14903    363  main  OUT   00E4   01   3088
 14904    363  main  OUT   0051   81   3092
 14905    363  main  OUT   0050   00   30A0
 14906    363  main  OUT   0050   06   30A6
 14907    363  main  IN    000B   FF   32F3
 14908    363  main  IN    000A   FF   32F3
 14909    363  main  IN    0009   FF   32F3
 14910    363  main  IN    0008   FF   32F3
 14911    363  main  IN    0007   FF   32F3
 14912    363  main  IN    0006   FF   32F3
 14913    363  main  IN    0005   FF   32F3
 14914    363  main  IN    0004   FF   32F3
 14915    363  main  IN    0003   FF   32F3
 14916    363  main  IN    0002   FF   32F3
 14917    363  main  IN    0001   FF   32F3
 14918    363  main  IN    0000   FF   32F3
 14919    363  main  OUT   00E4   FF   30F0
 14920    363  main  OUT   0031   19   E7FF
 14921    364  main  OUT   0031   19   E7F5
 14922    364  main  OUT   00E4   01   3088
 14923    364  main  OUT   0051   81   3092
 14924    364  main  OUT   0050   00   30A0
 14925    364  main  OUT   0050   06   30A6
 14926    364  main  IN    000B   FF   32F3
 14927    364  main  IN    000A   FF   32F3
 14928    364  main  IN    0009   FF   32F3
 14929    364  main  IN    0008   FF   32F3
 14930    364  main  IN    0007   FF   32F3
 14931    364  main  IN    0006   FF   32F3
 14932    364  main  IN    0005   FF   32F3
 14933    364  main  IN    0004   FF   32F3
 14934    364  main  IN    0003   FF   32F3
 14935    364  main  IN    0002   FF   32F3
 14936    364  main  IN    0001   FF   32F3
 14937    364  main  IN    0000   FF   32F3
 14938    364  main  OUT   00E4   FF   30F0
 14939    364  main  OUT   0031   19   E7FF
 14940    365  main  OUT   0031   19   E7F5
 14941    365  main  OUT   00E4   01   3088
 14942    365  main  OUT   0051   81   3092
 14943    365  main  OUT   0050   00   30A0
 14944    365  main  OUT   0050   06   30A6
 14945    365  main  IN    000B   FF   32F3
 14946    365  main  IN    000A   FF   32F3
 14947    365  main  IN    0009   FF   32F3
 14948    365  main  IN    0008   FF   32F3
 14949    365  main  IN    0007   FF   32F3
 14950    365  main  IN    0006   FF   32F3
 14951    365  main  IN    0005   FF   32F3
 14952    365  main  IN    0004   FF   32F3
 14953    365  main  IN    0003   FF   32F3
 14954    365  main  IN    0002   FF   32F3
 14955    365  main  IN    0001   FF   32F3
 14956    365  main  IN    0000   FF   32F3
 14957    365  main  OUT   00E4   FF   30F0
 14958    365  main  OUT   0031   19   E7FF
 14959    366  main  OUT   0031   19   E7F5
 14960    366  main  OUT   00E4   01   3088
 14961    366  main  OUT   0051   81   3092
 14962    366  main  OUT   0050   00   30A0
 14963    366  main  OUT   0050   06   30A6
 14964    366  main  IN    000B   FF   32F3
 14965    366  main  IN    000A   FF   32F3
 14966    366  main  IN    0009   FF   32F3
 14967    366  main  IN    0008   FF   32F3
 14968    366  main  IN    0007   FF   32F3
 14969    366  main  IN    0006   FF   32F3
 14970    366  main  IN    0005   FF   32F3
 14971    366  main  IN    0004   FF   32F3
 14972    366  main  IN    0003   FF   32F3
 14973    366  main  IN    0002   FF   32F3
 14974    366  main  IN    0001   FF   32F3
 14975    366  main  IN    0000   FF   32F3
 14976    366  main  OUT   00E4   FF   30F0
 14977    366  main  OUT   0031   19   E7FF
 14978    367  main  OUT   0031   19   E7F5
 14979    367  main  OUT   00E4   01   3088
 14980    367  main  OUT   0051   81   3092
 14981    367  main  OUT   0050   00   30A0
 14982    367  main  OUT   0050   06   30A6
 14983    367  main  IN    000B   FF   32F3
 14984    367  main  IN    000A   FF   32F3
 14985    367  main  IN    0009   FF   32F3
 14986    367  main  IN    0008   FF   32F3
 14987    367  main  IN    0007   FF   32F3
 14988    367  main  IN    0006   FF   32F3
 14989    367  main  IN    0005   FF   32F3
 14990    367  main  IN    0004   FF   32F3
 14991    367  main  IN    0003   FF   32F3
 14992    367  main  IN    0002   FF   32F3
 14993    367  main  IN    0001   FF   32F3
 14994    367  main  IN    0000   FF   32F3
 14995    367  main  OUT   00E4   FF   30F0
 14996    367  main  OUT   0031   19   E7FF
 14997    368  main  OUT   0031   19   E7F5
 14998    368  main  OUT   00E4   01   3088
 14999    368  main  OUT   0051   81   3092
 15000    368  main  OUT   0050   00   30A0
 15001    368  main  OUT   0050   06   30A6
 15002    368  main  IN    000B   FF   32F3
 15003    368  main  IN    000A   FF   32F3
 15004    368  main  IN    0009   FF   32F3
 15005    368  main  IN    0008   FF   32F3
 15006    368  main  IN    0007   FF   32F3
 15007    368  main  IN    0006   FF   32F3
 15008    368  main  IN    0005   FF   32F3
 15009    368  main  IN    0004   FF   32F3
 15010    368  main  IN    0003   FF   32F3
 15011    368  main  IN    0002   FF   32F3
 15012    368  main  IN    0001   FF   32F3
 15013    368  main  IN    0000   FF   32F3
 15014    368  main  OUT   00E4   FF   30F0
 15015    368  main  OUT   0031   19   E7FF
 15016    369  main  OUT   0031   19   E7F5
 15017    369  main  OUT   00E4   01   3088
 15018    369  main  OUT   0051   81   3092
 15019    369  main  OUT   0050   00   30A0
 15020    369  main  OUT   0050   06   30A6
 15021    369  main  IN    000B   FF   32F3
 15022    369  main  IN    000A   FF   32F3
 15023    369  main  IN    0009   FF   32F3
 15024    369  main  IN    0008   FF   32F3
 15025    369  main  IN    0007   FF   32F3
 15026    369  main  IN    0006   FF   32F3
 15027    369  main  IN    0005   FF   32F3
 15028    369  main  IN    0004   FF   32F3
 15029    369  main  IN    0003   FF   32F3
 15030    369  main  IN    0002   FF   32F3
 15031    369  main  IN    0001   FF   32F3
 15032    369  main  IN    0000   FF   32F3
 15033    369  main  OUT   00E4   FF   30F0
 15034    369  main  OUT   0031   19   E7FF
 15035    370  main  OUT   0031   19   E7F5
 15036    370  main  OUT   00E4   01   3088
 15037    370  main  OUT   0051   81   3092
 15038    370  main  OUT   0050   00   30A0
 15039    370  main  OUT   0050   06   30A6
 15040    370  main  IN    000B   FF   32F3
 15041    370  main  IN    000A   FF   32F3
 15042    370  main  IN    0009   FF   32F3
 15043    370  main  IN    0008   FF   32F3
 15044    370  main  IN    0007   FF   32F3
 15045    370  main  IN    0006   FF   32F3
 15046    370  main  IN    0005   FF   32F3
 15047    370  main  IN    0004   FF   32F3
 15048    370  main  IN    0003   FF   32F3
 15049    370  main  IN    0002   FF   32F3
 15050    370  main  IN    0001   FF   32F3
 15051    370  main  IN    0000   FF   32F3
 15052    370  main  OUT   00E4   FF   30F0
 15053    370  main  OUT   0031   19   E7FF
 15054    371  main  OUT   0031   19   E7F5
 15055    371  main  OUT   00E4   01   3088
 15056    371  main  OUT   0051   81   3092
 15057    371  main  OUT   0050   00   30A0
 15058    371  main  OUT   0050   06   30A6
 15059    371  main  IN    000B   FF   32F3
 15060    371  main  IN    000A   FF   32F3
 15061    371  main  IN    0009   FF   32F3
 15062    371  main  IN    0008   FF   32F3
 15063    371  main  IN    0007   FF   32F3
 15064    371  main  IN    0006   FF   32F3
 15065    371  main  IN    0005   FF   32F3
 15066    371  main  IN    0004   FF   32F3
 15067    371  main  IN    0003   FF   32F3
 15068    371  main  IN    0002   FF   32F3
 15069    371  main  IN    0001   FF   32F3
 15070    371  main  IN    0000   FF   32F3
 15071    371  main  OUT   00E4   FF   30F0
 15072    371  main  OUT   0031   19   E7FF
 15073    372  main  OUT   0031   19   E7F5
 15074    372  main  OUT   00E4   01   3088
 15075    372  main  OUT   0051   81   3092
 15076    372  main  OUT   0050   00   30A0
 15077    372  main  OUT   0050   06   30A6
 15078    372  main  IN    000B   FF   32F3
 15079    372  main  IN    000A   FF   32F3
 15080    372  main  IN    0009   FF   32F3
 15081    372  main  IN    0008   FF   32F3
 15082    372  main  IN    0007   FF   32F3
 15083    372  main  IN    0006   FF   32F3
 15084    372  main  IN    0005   FF   32F3
 15085    372  main  IN    0004   FF   32F3
 15086    372  main  IN    0003   FF   32F3
 15087    372  main  IN    0002   FF   32F3
 15088    372  main  IN    0001   FF   32F3
 15089    372  main  IN    0000   FF   32F3
 15090    372  main  OUT   00E4   FF   30F0
 15091    372  main  OUT   0031   19   E7FF
 15092    373  main  OUT   0031   19   E7F5
 15093    373  main  OUT   00E4   01   3088
 15094    373  main  OUT   0051   81   3092
 15095    373  main  OUT   0050   00   30A0
 15096    373  main  OUT   0050   06   30A6
 15097    373  main  IN    000B   FF   32F3
 15098    373  main  IN    000A   FF   32F3
 15099    373  main  IN    0009   FF   32F3
 15100    373  main  IN    0008   FF   32F3
 15101    373  main  IN    0007   FF   32F3
 15102    373  main  IN    0006   FF   32F3
 15103    373  main  IN    0005   FF   32F3
 15104    373  main  IN    0004   FF   32F3
 15105    373  main  IN    0003   FF   32F3
 15106    373  main  IN    0002   FF   32F3
 15107    373  main  IN    0001   FF   32F3
 15108    373  main  IN    0000   FF   32F3
 15109    373  main  OUT   00E4   FF   30F0
 15110    373  main  OUT   0031   19   E7FF
 15111    374  main  OUT   0031   19   E7F5
 15112    374  main  OUT   00E4   01   3088
 15113    374  main  OUT   0051   81   3092
 15114    374  main  OUT   0050   00   30A0
 15115    374  main  OUT   0050   06   30A6
 15116    374  main  IN    000B   FF   32F3
 15117    374  main  IN    000A   FF   32F3
 15118    374  main  IN    0009   FF   32F3
 15119    374  main  IN    0008   FF   32F3
 15120    374  main  IN    0007   FF   32F3
 15121    374  main  IN    0006   FF   32F3
 15122    374  main  IN    0005   FF   32F3
 15123    374  main  IN    0004   FF   32F3
 15124    374  main  IN    0003   FF   32F3
 15125    374  main  IN    0002   FF   32F3
 15126    374  main  IN    0001   FF   32F3
 15127    374  main  IN    0000   FF   32F3
 15128    374  main  OUT   00E4   FF   30F0
 15129    374  main  OUT   0031   19   E7FF
 15130    375  main  OUT   0031   19   E7F5
 15131    375  main  OUT   00E4   01   3088
 15132    375  main  OUT   0051   81   3092
 15133    375  main  OUT   0050   00   30A0
 15134    375  main  OUT   0050   06   30A6
 15135    375  main  IN    000B   FF   32F3
 15136    375  main  IN    000A   FF   32F3
 15137    375  main  IN    0009   FF   32F3
 15138    375  main  IN    0008   FF   32F3
 15139    375  main  IN    0007   FF   32F3
 15140    375  main  IN    0006   FF   32F3
 15141    375  main  IN    0005   FF   32F3
 15142    375  main  IN    0004   FF   32F3
 15143    375  main  IN    0003   FF   32F3
 15144    375  main  IN    0002   FF   32F3
